author,coin,danmaku,favorite,id,like,rank_num,rank_tab,reply,score,share,tag_name,title,view
七辻团子,31661,10373,46797,86878478,55275,24,影视,1892,1403742,20718,"阮南烛,祁醉,贺朝,万恶之源,bilibili新星计划,搞笑",祁醉/贺朝/阮南烛 骚攻茶话会 进来看看谁说的在理,456476
塔克尔takeer,36449,5923,34375,83841990,130690,23,影视,2236,1471278,10879,"影评,唐人街探案,刘昊然,bilibili新星计划,电影解说,电影,犯罪,悬疑,肖央,王宝强",《唐人街探案3》观影前必看！1、2部唐探电影完整剧情人物梳理！,1768881
在下伍十九,69531,10551,43201,86597132,79071,22,影视,1785,1550120,7674,"影视混剪,张伟,爱情公寓,李佳航,bilibili新星计划,电视剧,混剪,影视剪影,剪辑,青春,张益达",【张伟个人向】致爱情公寓最有种的男人，活的最努力的人，张伟,807469
-漫A漫-,26278,2643,50127,85781372,57848,21,影视,1681,1601320,22693,"下一站是幸福,宋茜,宋威龙,贺繁星,影视剪辑,元宋,全能打卡挑战,爱情,剪辑",姐姐的全部，我都想要 | 教科书式又撩又欲腹黑年下小狼狗 | 元宋X贺繁星 | 宋威龙X宋茜 | 下一站是幸福,902689
针香菇,36503,8639,35559,84479964,175521,20,影视,2520,1683047,7963,"诸葛大力,搞笑,剪辑,爱情公寓,张伟,成果,爱情公寓5",张伟复合后，撒娇的老婆大力，这…谁能扛住啊！,3572519
年方两万八,89020,12056,51035,87484344,97482,19,影视,2957,1694242,37422,"蒋欣,年甄,孙俪,橘里橘气,bilibili新星计划,甄嬛传,华妃,影视剪辑",【华妃X甄嬛】高能|脑洞|拱手河山换不回你,574840
小x文,88638,8068,49618,88804854,111299,18,影视,1784,1729694,5817,"张伟,诸葛大力,李佳航,爱情公寓5,电视剧,生活,爱情公寓,朋友,张益达",当爱情公寓人去楼空的时候 最难过的人或许就是张伟吧,1136442
Anti-General,48012,863,55568,85241895,59685,17,影视,1226,1770167,8425,"科幻,短片,赛博朋克,CYBERPUNK",赛博朋克山海经,744657
反手摸你穷,18558,3633,56858,86883298,70478,16,影视,2609,1802109,20610,"趣闻,黑帮片,爱尔兰人,好家伙,黑手党,电影,BUZZFEED,教父,youtube,中字",【中字】邀请真正的黑帮老大来评价《教父》《爱尔兰人》等经典黑帮片,1407360
花七姥姥,46897,26974,64978,83335095,70815,15,影视,2771,1948475,23144,"影视混剪,任嘉伦,锦衣之下,陆绎,古装,打戏,男神,燃,混剪,踩点,2019新人嘉年华",锦衣之下/高燃踩点|| 进来你就出不去了，你大爷还是你大爷||陆绎超燃超A磕颜禁欲的男人 踩点揍，咬唇，超苏霸道The Phoenix|| 任嘉伦 ||打戏,882328
七雪先生,40458,1317,72958,83767932,57962,14,影视,958,1954755,6117,"影视混剪,夏天,寄夏予你,剪辑,混剪,影视剪影,电影剪辑,欧美,影视剪辑",【欧美夏季童话混剪】寄夏予你,436021
欢柴犬,58164,4608,62148,86361699,109922,13,影视,2522,2128880,13912,"邱淑贞,bilibili新星计划,女神,美女,王祖贤,李嘉欣",［处处吻］在?坚持30秒算我输?,1988548
_泷的三叶,46194,6902,74877,84285073,160317,12,影视,1762,2303841,4602,"赵丽颖,女帝,古装,电影剪辑",【女性||踩点】“什么金枝玉叶，我要 权倾朝野 ”,1617369
Kira呆酱,96614,3909,63681,84003009,140449,11,影视,1802,2330927,15910,"bilibili新星计划,诸葛大力,爱情公寓5,爱情公寓,coincidance,鬼畜,吕子乔,胡一菲,张伟,抖肩舞",【每天一遍，防止抑郁】大 力 V S 张 伟,2331471
miooou,74384,3727,85403,84492001,93542,10,影视,1517,2372213,9209,"影视混剪,哈利波特,斯莱特林,全能打卡挑战,混剪,HP,踩点",【HP混剪】耗时50小时/哈利波特极致踩点衔接/视听盛宴 宝藏音效 1080p/永远的哈利波特，永远的霍格沃茨/谨以此献给哈利波特和我的童年,597715
俊孩玄晔,79775,13194,67800,85177053,205004,9,影视,5775,2441467,19243,"成果,诸葛大力,爱情公寓5,高甜,张伟,搞笑,剪辑,爱情,爱情公寓",听说B站的人因为她！找到了恋爱的感觉,3075997
分流帽,33122,22398,89073,85036383,85700,8,影视,1996,2509038,13281,"爱情公寓5,电视剧,孙艺洲,花絮,成果,娄艺潇",【爱情公寓第5季55分钟稀有花絮合集】时隔多年，子乔美嘉有情人终成眷属，最后一季，一个故事一个宇宙的完结，一段记忆的永驻。除了原班人马的遗憾，挺好看的！老粉飘过,1387746
夜疯蝉,136890,7443,81695,85782163,111345,7,影视,4745,2534611,32375,"张若昀,庆余年,张榕容,许凯,刘昊然,吴刚,陈道明,bilibili新星计划,叶轻眉前传",【庆余年番外】从前有个叶轻眉 ——“若流芳千古，爱的人却反目。”(张榕容/张若昀/刘昊然/许凯),1046684
小榮君,120576,2066,317162,71516555,108580,6,影视,2290,2919027,10494,"美剧,英语听力,英语学习,老友记,FRIENDS,英语口语",【老友记第一季】全网最硬核美剧学习笔记丨英语口语丨英语听力丨背单词,1585106
L的朋友,153753,5438,93910,85017850,171947,5,影视,2049,3043822,10797,"爱情公寓5,爱情公寓,胡一菲,全能打卡挑战,电视剧,剪辑,青春,OP,回忆,60帧",【60帧】当《爱情公寓》全五季的主题曲一起播放，那应该是青春的味道【1080P】,1832449
_青红造了个白_,188375,10562,92740,88620845,259884,4,影视,4338,3144185,109173,"哪吒,乡村爱情",象  牙  山  哪  吒,2500320
一片叶子YE,78496,9085,142638,86697667,214470,3,影视,3107,3948183,23546,"女神,荷兰弟,美女,周星驰,男神,李嘉欣",每天一遍，防止早恋！,3311873
帕诺雾哒哒,87787,14666,150407,86478090,318589,2,影视,9046,4207142,19470,"bilibili新星计划,高考,剪辑,电影剪辑,高中数学,考试",看完这个视频你会爱上数学的！！！,3813172
一本正经的小方,1030253,25401,760771,82766716,1146362,1,影视,12091,14535263,180031,"李嘉欣,王祖贤,林青霞,朱茵,邱淑贞,张敏,张柏芝,女神,陈宝莲",【处处吻】 愣着干嘛 进来白嫖啊,11194796
肖战最爱的佩佩,7669,1983,13814,86507036,22921,97,娱乐,1287,526459,1410,"明星,肖战,bilibili新星计划",肖战 | 不进入娱乐圈，照样是起点大男主的命，不服憋着,256246
大爷邀你来搬砖,262,262,2517,86743157,20512,96,娱乐,723,529627,291,"明星,短片,德云社,郭德纲,采访,感慨,经历",当年郭德纲落魄时，用手表打车的出租车司机，终于找到了!,727753
WANJINNY-LIN,73091,26430,246147,58090659,160303,95,娱乐,3712,530315,32645,"明星,博君一肖,百香果,高甜,糖,糖点合集",【博君一肖】眼睛里的喜欢是藏不住的!!（高甜糖点合集）,4598544
老林超甜的,6640,1293,8689,82872675,16626,94,娱乐,515,532884,1067,"明星,迪丽热巴,迪丽热巴个人向,性感",【迪丽热巴 | 处处吻】 不看吃亏啊！你要是白嫖也可以！,454465
lxh818,1674,54323,28306,53175497,9309,93,娱乐,391,538698,4050,"明星,防弹少年团BTS,金泰亨,朴智旻,闵玧其,田柾国,郑号锡,金硕珍,金南俊",BTS 跑弹 RUN BTS 中字,1542570
斯维德里加依洛夫,2271,507,3204,84971491,9854,92,娱乐,991,541059,7577,"明星,春晚,黄晓明,大司马",黄 晓 明 起 飞,887765
曳o轻云o,5832,2142,30893,82791298,31195,91,娱乐,1515,545331,5124,"明星,博君一肖,王一博,肖战,星光大赏",【博君一肖】论肖老师隐秘的占有欲—1228星光大赏细节分析向！,425430
-BESTME_,3625,583,16288,84349376,18749,90,娱乐,833,547202,885,"明星,爱豆安利挑战,娱乐",【第一弹|BH】很多人用过却不知道真人原型是谁的热门男头？你身边有人用过吗？,231512
橘子馅包子,8325,3837,12097,86337267,31198,89,娱乐,1855,549920,1562,"明星,朱一龙,全能打卡挑战,粉丝,剪辑,搞笑",朱一龙的嚣张黑粉在此,312142
七喜小柚子,6411,1592,19792,86782794,20373,88,娱乐,725,550325,2654,"明星,博君一肖,肖战,王一博",【博君一肖】别人面前的成熟稳重大哥哥，啵崽心中的又皮又闹小男孩| 双标赞,144144
盐奶妹妹,11023,1461,15691,85482763,25016,87,娱乐,818,552895,5890,"明星,易烊千玺",【易烊千玺】用爱情公寓的方式打开易烊千玺,215123
七食堂的小阿姨,5290,1828,12425,83304395,31176,86,娱乐,902,558432,1271,"追星技能大比拼,明星,赵丽颖,女神,演员,全能打卡挑战",【赵丽颖】老娘风华绝代，又杀回来了,588973
Emotional_JJ,26411,16518,67627,77738647,85550,85,娱乐,4841,559818,39239,"明星,周深,李克勤,勤深深,卡布,野狼disco,开口脆,红日,LIVE,现场",【周深】191201 周深 李克勤《野狼disco》勤深深再次挑战改编 可可爱爱rap深,2752685
-魔人MOJOJO-,4125,2951,9673,85683951,10890,84,娱乐,760,560607,1886,"明星,董思成,NCT,黄旭熙,威神V,爱豆安利挑战,NCTDREAM",中国成员被多个国籍成员集体欺压【NCT】欺压片段合集/狗头,488454
老邪说电影,13623,10631,4236,88296699,53537,83,娱乐,4822,567135,3503,"综艺,搞笑,吴昕,影视鉴评挑战,搞笑视频,真人秀,奇葩,吐槽,你怎么这么好看",【老邪吐槽】吴昕领衔大型真人作秀！爆笑吐槽毁三观综艺《你怎么这么好看》,717267
犬徕八荒w,1510,2056,8604,83950956,11290,82,娱乐,505,575686,4188,"明星,大力出奇迹,大力",成果（大力、狗哥）远古视频合集,540372
柑橘乌龙,3059,5560,14670,84568358,18923,81,娱乐,874,580106,4420,"明星,任嘉伦,任国超,唱歌,音乐",任国超认真唱歌是什么样子的 任嘉伦《琵琶行》,316842
银桑欧巴呀,6756,562,15275,83658405,16229,80,娱乐,424,589918,3168,"明星,石原里美,非自然死亡,日本,女神,萌妹子,十元",【石原里美】120秒心动挑战！来自十元的笑容力量,349238
耶啵家的阿晏,9558,1735,16541,85056132,28119,79,娱乐,1062,595930,4970,"明星,博君一肖,战山为王,一战成名,王一博肖战",【博君一肖】当dd向gg表白！！！再次跌倒在坑底！wf误入！,276567
一颗钥匙宝,2646,1339,14325,85036488,16421,78,娱乐,357,596298,6238,"明星,综艺,韩雪,声临其境",韩雪张含韵 后妈茶话会（清爽版）cut,412208
新电图,4749,2911,10048,83125089,101941,77,娱乐,929,599023,2364,"明星,王源,沈腾,杨洋,岁月,青春,剪辑,年轻,全能打卡挑战",【沈腾看王源】“我们年轻时也这样！”,1424001
嘟嘟嘴C梦,14516,4052,36339,83253298,37713,76,娱乐,1139,599619,6036,"明星,博君一肖",【博君一肖】为何我的朋友们会相继沉迷于博肖不可自拔（下）,328877
小白小灰,1606,1845,12237,82908542,11723,75,娱乐,737,602400,7805,"明星,想见你,李子维,王诠胜,许光汉,施柏宇",【想见你】大尺度采访合集“许光汉戏路很广诶……”,610746
粗犷毛线君,3808,2078,5877,84365937,39749,74,娱乐,807,605347,1445,"综艺,李佳航,求婚,搞笑,剪辑,爱情公寓,张伟,张益达",【爱情公寓张伟】李佳航求婚与妻子的精彩瞬间,903938
up主橘气崽,1686,971,6067,84938592,20970,73,娱乐,1336,606519,721,"明星,佟丽娅,丫丫,女神,全能打卡挑战,央视春晚",热搜爆了？我发誓！春晚镜头下的佟丽娅！我真的狼嚎了一声！端庄明艳！真的美爆！实在惊艳！,728608
谭松韵宣传安利组,2549,6205,16627,84529805,14357,72,娱乐,702,618844,4768,"明星,任嘉伦,谭松韵,锦衣之下,神剧亮了,采访",【锦衣之下】《神剧亮了》专访：任嘉伦黑历史笑喷谭松韵,325608
暴走小博,8913,4867,19282,85439385,33377,71,娱乐,1029,620402,2855,"明星,综艺,博君一肖,肖战,王一博,天天向上,我们的歌,明星大侦探",【博君一肖】春节官方轮番锤，要我命系列！  禁二改二传,219823
水上青风,44760,2838,25524,82705118,46920,70,娱乐,1300,623034,1972,"明星,舞蹈,IU李知恩,女神,音乐,明星偶像,现代舞,MV",点进来你肯定会失去两个硬币-IU李知恩，迪丽热巴【戴上耳机，调大音量，尽情享受】,959754
付事情,1578,7775,10976,84601521,17331,69,娱乐,803,624341,2175,"明星,王一博,程潇,UNIQ,车银优,朱正廷,bilibili新星计划,娱乐",程潇：酸什么酸？老娘牵过的帅哥比你这辈子见过的男人都多！,521350
街头社区,3303,4629,4267,86565015,20933,68,娱乐,7742,636099,6475,"明星,野狼Disco,宝石Gem,老舅,野狼disco侵权,说唱,HIPHOP,嘻哈,中国新说唱,RAP",就是讹诈！宝石Gem直播澄清《野狼Disco》侵权抄袭事件！,919583
蒸吹吹,5944,3019,10979,84783049,20567,67,娱乐,1428,637145,1405,"明星,郑爽,爱豆安利挑战,姬圈,橘里橘气,混剪",【郑爽●处处吻】清纯小仙女也有变身姬圈大佬的一天(/ω＼),602691
流云飞舞8888,7728,1386,31022,82798558,42231,66,娱乐,1569,638942,3827,"明星,博君一肖,王一博,肖战,CP,高甜,全能打卡挑战",【博君一肖】新糖又又又来了！求求你俩收敛点，太明显都藏不住了啊！,932577
非正式会谈,11009,71682,14,85008200,708,65,娱乐,3150,642036,176,"综艺,杨迪,非正式会谈,大左,萨沙,贝乐泰,功必扬,一之濑,非正,宁大人,钟逸伦",【新春特辑】非正式春晚上线，给您拜年啦！,1453853
61號吉他手,7413,3651,37741,75565157,22941,64,娱乐,1189,648231,20911,"明星,许光汉,男神,女友视角",【许光汉】Hi! My Pink Boyfriend 许光汉女友视角,523603
挽豆荚,8640,1834,24177,83547716,21665,63,娱乐,730,650072,3345,"舞蹈,明星,王一博,UNIQ王一博,UNIQ,踩点,娱乐,全能打卡挑战",【王一博极S色气向混剪】臭妹妹，听说你馋我身子？ | Play With Fire |  疯狂踩点 | 舞蹈杂志广告混剪,178302
静香今天吃了啥,46614,11551,47100,82974263,44541,62,娱乐,2404,653658,13806,"明星,阿云嘎,郑云龙,云次方,声入人心,CP,安利,2019新人嘉年华,娱乐,剪辑",【云次方】怎么会有这种神仙CP？,474720
洗剪吹六块钱,1180,2937,10197,86995249,20203,61,娱乐,2172,655417,20495,"综艺,明星,王俊凯,王源,tfboys",王俊凯和王源早期组合,633143
土豆星首领,11650,4081,31567,77715122,18044,60,娱乐,658,661370,10619,"明星,许光汉",【许光汉】-唱歌合集-帅哥真的很会唱！（持续更新）,339599
耶啵是酷盖小赞超可爱,3879,1442,20972,83991476,24687,59,娱乐,393,662722,3020,"明星,博君一肖,CP",【博君一肖】双标之那些年一碰就烫的手以及烫死都不要放开的手,275545
超级鸽,51329,19052,177716,15936766,124752,58,娱乐,12,664931,49983,"综艺,周深,大鱼,郭沁,音乐",大鱼—周深郭沁—去杂音版,4322732
伊相君,1306,847,9850,85337431,15215,57,娱乐,559,670102,1244,"明星,爱情公寓,诸葛大力,咖喱酱",【爱情公寓五】大力 海棠 咖喱酱舞蹈练习,986909
时尚COSMO官方,12438,10863,23185,88658872,29421,56,娱乐,1841,674375,3039,"明星,王一博,COSMO,采访,杂志",【王一博】COSMO敢问敢答X100 挑战..！,195737
超级小龟龟,2168,2674,16299,84149569,16301,55,娱乐,963,674985,4008,"明星,博君一肖,CP向",【博君一肖】是什么让我确定bjyx不是简单的友情？捶死我的几大场面（cpn）,412528
18岁的班尼兔,9559,2660,22671,85803443,27026,54,娱乐,588,686544,3128,"明星,肖战,X玖少年团,爱豆安利挑战,男神,港风,安利,混剪,饭制,娱乐",【肖战|港风2.0】“一吻亦杀一个人”▸处处吻,213857
尹正,22095,2977,8165,84116623,71462,53,娱乐,4584,696435,1058,"明星,尹正,B站,bilibili,娱乐,演员,入驻,扫楼,大王不高兴",【尹正】“二次元宅男”入驻B站，前来报道！,610901
综艺哔哔姬,4082,11512,88,83447751,195,52,娱乐,3093,697914,50,"综艺,金星,金星秀,沈南",【合集】《金星秀》,2282246
与君南山忆,580,334,5878,84511253,12613,51,娱乐,336,713060,581,"明星,诸葛大力,爱情公寓,李佳航,犬来八荒,成果,花絮",成果狗哥笑场花絮hhh,1445748
萧九九Elsa,10461,3075,24144,86433354,25944,50,娱乐,721,717951,3582,"明星,博君一肖",【博君一肖||谁管你 我管你啊】小朋友，狗崽崽，以后都由我来管你,209465
叽里咕噜冒冒泡泡,14259,2120,26750,86541908,26715,49,娱乐,1096,721394,3731,"明星,博君一肖",【博君一肖｜不完美小孩】“谁管你啊”-“你戴个护膝啊”,149102
王英俊R,4379,2187,6741,84253101,19158,48,娱乐,818,724266,746,"明星,诸葛大力,成果,爱豆安利挑战,混剪",{诸葛大力}或许这就是女生见到肖战的感觉吧,1198752
话很多的小姐姐们,25951,13054,6909,84596356,55780,47,娱乐,3767,724696,3452,"综艺,粉熊救兵,吴昕,全能打卡挑战,昆凌,黄吉,素人改造,韩火火,范湉湉,你怎么这么好看",【小姐姐们】抄袭界的耻辱 愤怒吐槽《你怎么这么好看》如何扭曲《粉雄救兵》价值观,758364
苏酥甜心鸡,22490,4321,56417,82351303,48495,46,娱乐,1188,741791,9881,"明星,博君一肖,王一博,肖战,CP,全能打卡挑战",【博君一肖】 史上最全时间线！王一啵择偶观大漂移！ | 所谓爱情 不过是 我所有的择偶标准都是你 |,378507
陷落極光,10620,1002,26292,83578584,23189,45,娱乐,499,742027,10871,"明星,许光汉,混剪,男神",【许光汉•合不拢腿系列】他闪耀出荷尔蒙爆发般的光芒                                        林季子/李子维/文棠生/想见你,464286
桃子喵Annie,6859,2478,13286,83890386,23370,44,娱乐,758,750842,1131,"明星,爱豆安利挑战,诸葛大力,成果,爱情公寓5,朗诵,美图,微博文章,日记,张伟",【诸葛大力×成果】独家！从日记中可以看出她是个敢爱敢恨的女子，我不允许诸葛大力的老公没看过这个视频！,777472
甄梓壹,29807,13262,12304,86679527,47837,43,娱乐,6451,751526,4512,"明星,张艺兴,抗击肺炎大作战,LAY,口罩,公益慈善,武汉",【张艺兴】为了武汉疫情忙着找物资捐赠约30万只口罩时，有人却忙着黑他（向一线医护人员致敬，向做善事的人致敬，希望少一些恶意，多一些美好吧）,524843
为什么会吃不胖,97234,10441,160512,61220621,147080,42,娱乐,3074,753659,25555,"明星,斋藤飞鸟,齋藤飛鳥,乃木坂46,美少女,萌妹子,可爱,女神,美女,日本",【斋藤飞鸟】AWSL！一遍心动，两遍入坑，三遍血槽空！,4360566
卑微的小橘子,13224,1833,24640,86161064,36083,41,娱乐,444,757363,4925,"明星,舞蹈,博君一肖,bjyx,CP,跳舞,全能打卡挑战",【博君一肖】每天一遍防抑郁 |  bjyx高能魔性抖肩舞 完全停不下来 都给我抖起来！,261328
大宝剑联盟,4424,3039,30378,82282706,48059,40,娱乐,3135,767195,27717,"综艺,日本,娱乐,youtube,搞笑",【日综】日本16岁的男高中生井手上漠，因为比女生还可爱的长相引发了超高关注，小哥哥长得好看就算了，声音居然还这么温柔。,1973293
哔哩哔哩晚会,791216,2451648,2636,81403056,19784,39,娱乐,37988,776212,18063,"综艺,晚会,B站晚会,bilibili晚会",高燃舞台演绎B站最美的夜【bilibili晚会全程回顾】,26580819
Aemo安,2995,8184,32252,87504790,11358,38,娱乐,403,777508,1584,"明星,肖战,王一博,陈情令",陈情令国风演唱会|超清完整版|整个就一阿令夏日回忆录,143533
艾奥影视,1826,865,11282,87892661,21898,37,娱乐,994,786073,4434,"综艺,可爱,ZICO,Any Song,天气预报,主播",韩国MBC天气预报节目中，突然出现了ZICO《Any Song》，主播反应超可爱，竟跟着音乐跳了起来！,1028286
